provincia,zona,titulo,PrecioActual,PrecioAnterior,metros,habitaciones,ascensor,localizacion,planta,baños,tags,descripcion,Enlace
madrid,chamartin,"Piso en paseo de la Castellana, El Viso, Madrid",3500000,0,310,5,S,EXTERIOR,1ª,5,"VIVIENDA,PISO,REFORMADO,LUJO,EXCLUSIVO,ESTRENAR,HALL,IMPRESIONANTE,GARAJE,EXTERIOR","Magnífica vivienda de lujo a estrenarImpresionante piso de 310 m2 con garaje, exclusivo, exterior, a estrenar, reformado con magnificas calidades, 5 dormitorios y 5 baños, garaje con acceso directo y trastero, en la mejor zona de El Viso.Se distribuye en hall de entrada con armario, gran salón comedor, cocina integr",https://www.idealista.com/inmueble/105393021/
madrid,centro,"Piso en plaza de Puerta Cerrada, 7, Palacio, Madrid",460000,0,85,2,S,EXTERIOR,2ª,2,"PISO,EQUIPADA,SUITE,AMUEBLADA,ARMARIOS,EXTERIOR","**El piso tiene inquilinos con un contrato de 1 año**Puerta Cerrada, 2º derecha, piso de 85 m² construidos, 76 m² útiles, 2ª planta exterior, con un balcón y una ventana a la calle. 2 dormitorios, con armarios empotrados y 2 baños, uno de ellos en suite.Se vende vacío, sin muebles, con cocina amueblada y equipada co",https://www.idealista.com/inmueble/105206102/
madrid,barrio-de-salamanca,"Piso en calle de Alcántara, Goya, Madrid",1489950,0,137,3,S,EXTERIOR,3ª,0,"VIVIENDA,PISO,REFORMADO,REFORMADA,ESTRENAR,AMUEBLADA,GOYA,EXTERIOR","PISO EXTERIOR REFORMADO A ESTRENAR EN GOYAEstrene una vivienda exterior, íntegramente reformada, amueblada y decorada por profesionales, en la calle Hermosilla. Junto a El Corte Inglés de Goya, en un edificio representativo de mitad de los ´70, puede disfrutar de una vivienda espaciosa. Un recibidor con armario gaban",https://www.idealista.com/inmueble/106598344/
madrid,chamberi,"Piso en Almagro, Madrid",7500000,0,697,6,S,EXTERIOR,6ª,0,"EXCLUSIVA,INMOBILIARIA,METRO","Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, presenta esta exclusiva propiedad situada en una de las mejores calles del barrio Almagro, una excelente ubicación por estar a escasos metros del barrio de Salamanca y encontrarse en el corazón de la zona de Alm",https://www.idealista.com/inmueble/106787702/
madrid,centro,"Piso en Malasaña-Universidad, Madrid",650000,0,101,5,S,EXTERIOR,,0,"VIVIENDA,PISO,REFORMAR,METRO,EXTERIOR","Piso exterior para reformarEngel & Völkers, pone a la venta piso exterior para reformar.La vivienda, se encuentra situada en un bonito edificio histórico con ascensor y a pocos metros de Tribunal. Actualmente se divide en cinco dormitorios, cocina y cuarto de baño.Cuenta con un gran balcón al exterior con orientació",https://www.idealista.com/inmueble/106419647/
madrid,retiro,"Piso en paseo de la Infanta Isabel, Jerónimos, Madrid",1495000,0,206,3,S,EXTERIOR,BAJO,2,"VIVIENDA,PISO,EXCLUSIVA,LUJO,EXCLUSIVO,EQUIPADA,SUITE",ALONSO & VEGA LUXURY HOUSING ESPECIALISTAS EN VIVIENDAS DE LUJO EN LAS ZONAS MÁS EXCLUSIVAS DE MADRID.Presentamos este encantador piso estilo clásico en el exclusivo Barrio de Jerónimos.Consta de 3 dormitorios y dos baños.El dormitorio principal con baño en suite y vestidor.Cocina completamente equipada llena d,https://www.idealista.com/inmueble/105782200/
madrid,chamberi,"Piso en calle de Santa Engracia, Trafalgar, Madrid",795000,0,95,2,S,EXTERIOR,1ª,2,"PISO,LUMINOSO,FUNCIONAL,ARMARIOS,EXTERIOR","SSH presenta encantador piso exterior de 95 m² con una distribución moderna y funcional. La cocina está abierta al salón, creando un espacio diáfano y luminoso. Además, dispone de un pequeño cuarto de lavandería. El inmueble cuenta con dos habitaciones con armarios empotrados y dos baños completos, proporcionando comod",https://www.idealista.com/inmueble/106322462/
madrid,ciudad-lineal,"Piso en calle de José Arcones Gil, Pueblo Nuevo, Madrid",290500,0,81,3,N,EXTERIOR,4ª,0,"VIVIENDA,PISO,CASA,NUEVO","Grupo Inmobilia pone a la venta vivienda En Pueblo Nuevo.¡LA CASA QUE ESTABAS BUSCANDO! LUZ, ESPACIO Y MIL POSIBILIDADES EN PUEBLO NUEVOSi estás cansado de ver pisos que ""casi"" te convencen, pero que siempre tienen un ""pero""… detente aquí, porque acabas de encontrar el que lo tiene TODO.Ubicado en la codiciada",https://www.idealista.com/inmueble/107238907/
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",950000,0,145,4,S,EXTERIOR,2ª,3,"VIVIENDA,TERRAZA,INMOBILIARIA,HALL,REFORMAR,GOYA,PORTERO","ÚNICA Inmobiliaria comercializa en la zona más representativa del Barrio de Goya vivienda para reformar.Tiene 145 m², actualmente se distribuye en un espacioso hall de entrada, salón, 4 dormitorios, 3 baños, cocina, lavadero y dos terrazas.La vivienda se ubica en un edificio de 1960 con portero físico.Entramos p",https://www.idealista.com/inmueble/99564546/
madrid,retiro,"Piso en Ibiza, Madrid",1149000,0,119,2,S,INTERIOR,3ª,2,"VIVIENDA,PISO,EXCLUSIVA,ESTRENAR,ELEGANTE,SUITE,PRESTIGIOSO,MODERNO","PERFECTO Real Estate Advisory Services comercializa esta exclusiva vivienda situada en el prestigioso Barrio del Retiro, es sinónimo de tranquilidad y sofisticación.Piso de 119 m² está para estrenar, ofreciendo un ambiente elegante y moderno.La propiedad cuenta con dos amplias habitaciones ( una en suite) dos baño",https://www.idealista.com/inmueble/105936271/
madrid,hortaleza,"Chalet pareado en Canillas, Madrid",1870000,0,460,7,,,,0,"LUJO,CHALET,IMPRESIONANTE,METRO,PAREADO",¡Se proporcionará toda la información por privado!HOUX pone a su disposición este impresionante chalet pareado en Canillas. La propiedad es una joya residencial que ofrece una vida de lujo y comodidad en un entorno tranquilo y bien conservado. Con un total de 460 metros cuadrados distribuidos en 4 plantas y un ascenso,https://www.idealista.com/inmueble/102709683/
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",1399000,0,131,2,S,EXTERIOR,,0,"VIVIENDA,PISO,REFORMADO,TERRAZA,LUJO,HOGAR,METRO,EXTERIOR","Reformado y con terraza en el corazón de Barrio salamancaEngel & Völkers te presenta este magnífico piso exterior de 131 metros cuadrados, ubicado en una de las zonas más codiciadas de Madrid, perfecto para quienes buscan un hogar de lujo con todos los detalles.La vivienda cuenta con dos amplias habitaciones, cada u",https://www.idealista.com/inmueble/106281670/
madrid,arganzuela,"Piso en calle de Mazarredo, Imperial, Madrid",176000,0,37,1,N,INTERIOR,-1,0,"VIVIENDA,FINCA,HALL,FUNCIONAL","Acogedora Vivienda en Planta Sótano en Calle MazarredoUbicada en una finca histórica de 1925, esta vivienda en planta sótano ofrece un espacio funcional de 25,10 m². Al entrar, serás recibido por un hall de entrada equipado con un armario empotrado, que te conduce a un acogedor salón comedor. Este salón, con ventana",https://www.idealista.com/inmueble/105433875/
madrid,fuencarral,"Ático en calle de Valcarlos, 29, Las Tablas, Madrid",960000,0,138,3,S,EXTERIOR,7ª,0,"TERRAZA,AMPLIO,ÁTICO,LUMINOSO,SUITE,GARAJE,EXTERIOR","ÁTICO en Las Tablas (Madrid)960.000 euros (garajes (2 plazas) y trastero incluidos)Excelente y luminoso ático exterior en forma de L, en el barrio de Las Tablas, de 138,58 m2 construidos (107,17 m2 útiles) más terraza privativa de 97,64 m2. Planta 7ª. Tiene 3 dormitorios (uno en suite de 18,93 m2), amplio salón-comed",https://www.idealista.com/inmueble/107179045/
madrid,usera,"Piso en calle Socuéllamos, 4, Almendrales, Madrid",250000,0,100,4,S,EXTERIOR,5ª,0,"VIVIENDA,PISO,PARQUE,METRO,EXTERIOR","Vivienda al lado del metro almendrales y a 100 metros de cercanias 12 de octubre. De 100 m2, 4 habitaciones, todo exterior. Amueblado, piso de parquet.",https://www.idealista.com/inmueble/107270458/
madrid,moratalaz,"Piso en calle del Corregidor José de Pasamonte, 15, Marroquina, Madrid",215000,0,55,2,S,EXTERIOR,BAJO,0,"PISO,PARQUE,METRO,EXTERIOR","Ideal matrimonio con dos niños. Todo exterior, cómodo acceso.Piso Bajo, muy bien situado y comunicado a 3 minutos andando de metro vinateros y autobuses.Zona tranquila, parque al lado, pistas deportivas. Fácil aparcamiento.Zonas verdes a pie de calle, colegio, instituto, cafeteria, farmacias, y comercio para ir anda",https://www.idealista.com/inmueble/83159062/
madrid,chamberi,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid",4315000,0,459,5,S,EXTERIOR,2ª,0,"PISO,LUJO,OPORTUNIDAD,ELEGANTE","Lujoso y elegante piso en calle de José AbascalEn el corazón de Madrid, Engel & Völkers se complace en presentar esta excelente oportunidad de adquirir una propiedad en una de las zonas más selectas del distrito Chamberí.En la segunda planta de un edificio representativo, construido a mediados del siglo XX, se encuen",https://www.idealista.com/inmueble/107291193/
madrid,hortaleza,"Ático en Valdebebas - Valdefuentes, Madrid",1240000,0,293,4,S,EXTERIOR,8ª,0,"VIVIENDA,TERRAZA,ÁTICO,VISTAS,ESPECTACULAR,EXCLUSIVO,DÚPLEX","Exclusivo ático dúplex en ValdebebasEngel & Völkers presenta una vivienda única de 4 dormitorios y terraza de 70 m con vistas espectaculares a la sierra y campo de golf de La Moraleja. Este singular inmueble, se encuentra situado en la planta ático del edificio, y se distribuye en dos plantas, sumando una superficie ú",https://www.idealista.com/inmueble/106221887/
madrid,ciudad-lineal,"Piso en calle de Servando Batanero, Pueblo Nuevo, Madrid",350000,0,65,3,N,EXTERIOR,4ª,0,"PISO,APARTAMENTO","SOLO INVERSORES - INMUEBLE ALQUILADORentabilidad: 6,61%inicio contrato: 01/11/2024fin contrato: 31/10/2029Propiedad con inquilino construida en el 1978 en Madrid, Madrid. Es un piso cuenta con 56,52m2 útiles, se distribuye en 3 mini apartamentos, cada uno cocina-salón, baño, 1 habitación. Apartamentos cuentan con",https://www.idealista.com/inmueble/107117572/
madrid,centro,"Piso en calle de San Bernardino, Malasaña-Universidad, Madrid",350000,0,51,1,S,INTERIOR,1ª,1,"PISO,OPORTUNIDAD,FUNCIONAL,INTERIOR","Venta de Piso en Plaza de España – Excelente Oportunidad en la Mejor Zona.Ponemos a la venta un acogedor piso interior de 1 dormitorio y 1 baño ubicado en la privilegiada Plaza de España, una de las zonas más cotizadas y céntricas de la ciudad.Este inmueble se caracteriza por su distribución funcional y su luminosi",https://www.idealista.com/inmueble/107177298/
madrid,hortaleza,"Chalet adosado en Conde Orgaz-Piovera, Madrid",1890000,0,385,5,,,,0,"VIVIENDA,EXCLUSIVA,ESPECTACULAR,CHALET,PISCINA,JARDÍN","DE SALAS INTERNATIONAL REALTY REF: MAV02453 Espectacular chalet adosado de 400 m2 ubicado en Conde de Orgaz. Su orientación sur es perfecta, haciendo que todas las estancias sean luminosas durante todo el día.MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “De Salas”, PARA VER MÁS VIVIENDAS EN EXCLUSIVA.El chalet tiene un precioso jardín privado además de zonas comunitarias, con piscina, zona infantil y pista de paddle.La vivienda se encuentra en una zona tranquila, pero a la vez cerca de import",https://www.idealista.com/inmueble/94336938/
madrid,villaverde,"Piso en calle Calcio, Butarque, Madrid",375000,0,127,3,S,EXTERIOR,3ª,0,"PISO,ESPECTACULAR,HOGAR,URBANIZACIÓN","¡Descubre el hogar de tus sueños en el corazón de una zona en pleno crecimiento! Este espectacular piso de 127 m², ubicado en una moderna urbanización con solo 5 años de antigüedad, te ofrece todas las comodidades que necesitas. Situado en la tercera planta con ascensor, cuenta con tres amplias habitaciones, siendo la",https://www.idealista.com/inmueble/107245231/
madrid,barrio-de-salamanca,"Piso en calle de José Ortega y Gasset, Lista, Madrid",680000,0,93,3,S,INTERIOR,6ª,1,"AMPLIO,HALL,VENTANALES,ARMARIOS","Consta de 93m2, en una 6a planta. Con grandes ventanales, totalmente equipado, una ubicación excelente. Diseño y calidad de vida en un entorno único.Se distribuye en un amplio hall recibidor con armarios empotrados, un gran salón con comedor, un aseo, una cocina, una zona de servicio, lavandería y despensa. Tiene 3 d",https://www.idealista.com/inmueble/107259313/
madrid,tetuan,"Piso en calle de Dulcinea, Cuatro Caminos, Madrid",590000,0,78,3,S,EXTERIOR,1ª,0,"VIVIENDA,PISO,TERRAZA,EXCLUSIVA,EXTERIOR","EDM Real estate te presenta en Exclusiva esta vivienda en Madrid con Terraza.Situada en el corazón de Cuatro Caminos, TetuánEste encantador piso de 76 m² construidos y 65 m² útiles te ofrece una vida llena de comodidad y estilo. Situado en una primera planta exterior, su orientación este garantiza una luminosidad",https://www.idealista.com/inmueble/107233577/
madrid,barrio-de-salamanca,"Piso en calle de Claudio Coello, Castellana, Madrid",1359000,0,101,2,S,INTERIOR,1ª,2,"VIVIENDA,REFORMADA,METRO",¡Preciosa vivienda situada en Barrio de Salamanca recién reformada!-CARACTERÍSTICAS DE LA VIVIENDAMagnifica vivienda totalmente reformada situada en la 1º planta del edificio con ascensor.Cuenta con una superficie construida de 101 metros cuadradosLa vivienda se distribuye en dos habitaciones y dos baños de muy b,https://www.idealista.com/inmueble/105335700/
madrid,usera,"Piso en Zofío, Madrid",200000,0,60,1,N,EXTERIOR,BAJO,0,"REFORMADO,EXCLUSIVA,OPORTUNIDAD,APARTAMENTO,MODERNO,FUNCIONAL","¡Oportunidad única y exclusiva en el mercado!Presentamos este apartamento de 60m² completamente reformado, con un diseño moderno y funcional, ideal para entrar a vivir. Con un dormitorio independiente y un salón de concepto abierto con cocina americana, este inmueble optimiza cada rincón para ofrecerte la máxima como",https://www.idealista.com/inmueble/107263994/
madrid,retiro,"Piso en Jerónimos, Madrid",3780000,0,306,4,S,EXTERIOR,5ª,0,"VIVIENDA,INMOBILIARIA,PARQUE,EXTERIOR","Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, presenta esta vivienda para reforma integral, se ubica en una 5ª planta exterior en pleno barrio de los Jerónimos, a un paso del Parque del Retiro y del Museo del Prado.Sus 307m² construidos se desarrollan en",https://www.idealista.com/inmueble/105122670/
madrid,tetuan,"Piso en calle de María Zayas, Berruguete, Madrid",145000,0,31,1,N,INTERIOR,1ª,0,"VIVIENDA,PISO,EXCLUSIVA,HALL,FUNCIONAL,METRO",ATANCE vende en exclusiva este encantador piso de 31 metros cuadrados ubicado en el barrio de Tetuán ideal para quienes buscan comodidad y funcionalidad en una de las zonas mejor comunicadas de MadridLa vivienda cuenta con hall de entrada que da la bienvenida con una distribución práctica y bien aprovechada salón con,https://www.idealista.com/inmueble/106622323/
madrid,chamberi,"Ático en paseo de San Francisco de Sales, Vallehermoso, Madrid",986210,1016715,133,2,S,EXTERIOR,9ª,3,"AMPLIO,ÁTICO,LUMINOSO,VISTAS,ESPECTACULAR,EQUIPADA,SUITE,PRESTIGIOSO,ELECTRODOMÉSTICOS","DIZA Consultores presenta atico triplex en el mejor edificio de Chamberi.Descubre este espectacular ático tríplex ubicado en el prestigioso Edificio Mindanao, diseñado para quienes buscan exclusividad, confort y las mejores vistas de la ciudad.Con una superficie distribuida en tres plantas, este ático cuenta con 2 habitaciones y 3 baños, destacando el dormitorio principal con baño en suite. El salón-comedor, amplio y luminoso, se conecta con una cocina moderna completamente equipada con electrodomésticos de alta gama. En la planta más alta,",https://www.idealista.com/inmueble/107093524/
madrid,centro,"Piso en plaza de España, Malasaña-Universidad, Madrid",1699990,0,200,7,S,EXTERIOR,1ª,4,"PISO,INMOBILIARIA,HALL,CASA,IMPRESIONANTE","CASA BELLEZA INMOBILIARIA vende esta joya del corazón de Madrid! Este impresionante piso de 179 m² te ofrece la combinación perfecta de historia y comodidad moderna. Con siete dormitorios, cuatro baños completos, dos salones, un comedor formal, dos cocinas y un acogedor hall de entrada, es ideal para familias numerosas",https://www.idealista.com/inmueble/106334465/
madrid,retiro,"Piso en Ibiza, Madrid",2100000,0,209,3,S,EXTERIOR,,0,"VIVIENDA,EXCLUSIVA,HOGAR","Una joya en frente del RetiroEsta exclusiva vivienda ofrece una combinación perfecta de comodidad y estilo, ideal tanto para quienes buscan un hogar como para inversores que desean aprovechar su potencial de rentabilidad. Con 207 m² construidos, de los cuales 185 m² son útiles, la propiedad se presenta totalmente actu",https://www.idealista.com/inmueble/106743437/
madrid,san-blas,"Piso en calle Emilio Muñoz, 47, Simancas, Madrid",435000,0,64,2,S,EXTERIOR,4ª,0,"VIVIENDA,URBANIZACIÓN","Residencial privado compuesto de 55 viviendas de 1, 2 y 3 dormitorios en el histórico barrio de San Blas-Canillejas, uno de los barrios más legendarios de Madrid.A día de hoy se está modernizando y convirtiendo en el Silicon Valley de Madrid debido al proyecto Madbit.San Blas - Madrid es una urbanización privada co",https://www.idealista.com/inmueble/106587326/
madrid,barajas,"Dúplex en calle Bergantín, Alameda de Osuna, Madrid",870000,0,149,4,S,EXTERIOR,BAJO,0,"REFORMADO,EXCLUSIVO,PISCINA,DÚPLEX,URBANIZACIÓN,PORTERO,PATIO","Exclusivo Dúplex con patio privado de 75m2. Reformado totalmente hace 8 años. en la prestigiosa y demandada zona de la Alameda de Osuna.Se encuentra en una urbanización cerrada con portero físico y vigilancia 24h. La urbanización cuenta además con dos piscinas, pista de pádel, gran área ajardinada, zonas infantil y s",https://www.idealista.com/inmueble/106936585/
madrid,centro,"Piso en calle del Águila, Palacio, Madrid",399000,0,72,3,S,INTERIOR,4ª,0,"VIVIENDA,PISO,OPORTUNIDAD","Ubicado en una excelente zona de Madrid, este piso en la calle Águila es una oportunidad única tanto para inversores como para aquellos que buscan una vivienda que puedan personalizar a su gusto. Situado en una cuarta planta con ascensor, el inmueble cuenta con una superficie de 72 m² bien distribuido, ofreciendo espac",https://www.idealista.com/inmueble/106431091/
